Date,Adj Close,Close,High,Low,Open,Volume
2019-06-03,1807.4915771484375,1925.0,1950.0,1855.0,1865.0,1080600
2019-06-04,1791.059814453125,1907.5,1925.0,1842.5,1915.0,983200
2019-06-05,1870.87109375,1992.5,2012.5,1952.5,1977.5,984400
2019-06-06,1737.06982421875,1850.0,1952.5,1850.0,1950.0,1000000
2019-06-07,1772.2806396484375,1887.5,1905.0,1855.0,1872.5,572800
2019-06-10,1856.787109375,1977.5,1995.0,1935.0,1950.0,894200
2019-06-11,1868.5238037109375,1990.0,2027.5,1980.0,1997.5,704400
2019-06-12,1891.9976806640625,2015.0,2027.5,1975.0,2005.0,686800
2019-06-13,1833.3128662109375,1952.5,1980.0,1917.5,1972.5,731600
2019-06-14,1781.67041015625,1897.5,1950.0,1880.0,1927.5,791600
2019-06-17,1722.9854736328125,1835.0,1880.0,1812.5,1875.0,875800
2019-06-18,1720.6380615234375,1832.5,1847.5,1802.5,1820.0,688600
2019-06-19,1856.787109375,1977.5,1982.5,1922.5,1930.0,844800
2019-06-20,1863.8289794921875,1985.0,1992.5,1910.0,1965.0,631600
2019-06-21,1873.2186279296875,1995.0,2065.0,1982.5,2027.5,1589800
2019-06-24,1899.0399169921875,2022.5,2025.0,1955.0,1980.0,497000
2019-06-25,1882.6082763671875,2005.0,2040.0,1997.5,2022.5,558200
2019-06-26,1918.566650390625,2027.5,2062.5,1970.0,1980.0,883400
2019-06-27,1989.53662109375,2102.5,2120.0,2060.0,2060.0,1080600
2019-06-28,2020.2911376953125,2135.0,2142.5,2095.0,2105.0,1123400
2019-07-01,2124.381103515625,2245.0,2255.0,2170.0,2205.0,1466200
2019-07-02,2169.32861328125,2292.5,2300.0,2240.0,2255.0,1097000
2019-07-03,2039.2159423828125,2155.0,2247.5,2145.0,2245.0,921800
2019-07-04,2093.626953125,2212.5,2220.0,2130.0,2187.5,849000
2019-07-05,2095.992431640625,2215.0,2225.0,2180.0,2182.5,590000
2019-07-08,2039.2159423828125,2155.0,2212.5,2145.0,2212.5,629200
2019-07-09,2046.31298828125,2162.5,2177.5,2145.0,2170.0,565400
2019-07-10,2062.872802734375,2180.0,2195.0,2145.0,2150.0,376000
2019-07-11,2103.090087890625,2222.5,2247.5,2172.5,2180.0,504400
2019-07-12,2027.3876953125,2142.5,2215.0,2125.0,2210.0,731400
2019-07-16,2055.7763671875,2172.5,2222.5,2165.0,2192.5,720600
2019-07-17,2091.26171875,2210.0,2217.5,2117.5,2142.5,960000
2019-07-18,2098.358642578125,2217.5,2267.5,2200.0,2215.0,1268000
2019-07-19,2245.0302734375,2372.5,2410.0,2315.0,2322.5,2001400
2019-07-22,2346.7548828125,2480.0,2485.0,2390.0,2395.0,1687400
2019-07-23,2375.142578125,2510.0,2540.0,2485.0,2485.0,796200
2019-07-24,2427.18798828125,2565.0,2605.0,2555.0,2560.0,1038400
2019-07-25,2460.307373046875,2600.0,2645.0,2565.0,2615.0,886000
2019-07-26,2436.650634765625,2575.0,2580.0,2525.0,2555.0,667600
2019-07-29,2441.3818359375,2580.0,2590.0,2525.0,2580.0,488400
2019-07-30,2493.4267578125,2635.0,2670.0,2570.0,2575.0,529800
2019-07-31,2493.4267578125,2635.0,2660.0,2580.0,2600.0,502800
2019-08-01,2488.695068359375,2630.0,2660.0,2585.0,2590.0,443000
2019-08-02,2446.11328125,2585.0,2595.0,2530.0,2560.0,696200
2019-08-05,2389.336181640625,2525.0,2560.0,2490.0,2530.0,858000
2019-08-06,2351.48583984375,2485.0,2515.0,2400.0,2412.5,1014600
2019-08-07,2370.4111328125,2505.0,2530.0,2460.0,2515.0,876000
2019-08-08,2701.606689453125,2855.0,2885.0,2685.0,2845.0,3592200
2019-08-09,2578.59130859375,2725.0,2920.0,2690.0,2900.0,2103800
2019-08-13,2621.173828125,2770.0,2795.0,2675.0,2680.0,1160200
2019-08-14,2682.68115234375,2835.0,2885.0,2815.0,2870.0,1038400
2019-08-15,2786.771240234375,2945.0,2960.0,2765.0,2780.0,2120200
2019-08-16,2834.084716796875,2995.0,3060.0,2965.0,2995.0,1774000
2019-08-19,2734.726318359375,2890.0,3005.0,2840.0,2990.0,1315400
2019-08-20,2966.56298828125,3135.0,3135.0,2940.0,2960.0,1790000
2019-08-21,2890.860595703125,3055.0,3150.0,3020.0,3125.0,1529600
2019-08-22,2857.741455078125,3020.0,3120.0,2990.0,3100.0,916400
2019-08-23,2890.860595703125,3055.0,3090.0,2950.0,2990.0,717200
2019-08-26,2744.18896484375,2900.0,2995.0,2875.0,2955.0,1244600
2019-08-27,2805.69677734375,2965.0,3000.0,2930.0,2950.0,720000
2019-08-28,2777.30810546875,2935.0,3000.0,2925.0,2960.0,606400
2019-08-29,2786.771240234375,2945.0,2985.0,2940.0,2965.0,1388200
2019-08-30,2881.39794921875,3045.0,3070.0,2990.0,2995.0,910800
2019-09-02,2980.756591796875,3150.0,3175.0,3035.0,3045.0,1104000
2019-09-03,2999.681884765625,3170.0,3190.0,3110.0,3150.0,1006200
2019-09-04,2999.681884765625,3170.0,3200.0,3125.0,3150.0,743400
2019-09-05,3094.3095703125,3270.0,3295.0,3155.0,3205.0,1235000
2019-09-06,3070.653076171875,3245.0,3345.0,3190.0,3300.0,1077800
2019-09-09,3113.234619140625,3290.0,3310.0,3230.0,3260.0,765800
2019-09-10,2985.488037109375,3155.0,3285.0,3145.0,3285.0,1059600
2019-09-11,3056.458740234375,3230.0,3230.0,3100.0,3140.0,858600
2019-09-12,3070.653076171875,3245.0,3315.0,3235.0,3290.0,759800
2019-09-13,3023.33935546875,3195.0,3250.0,3125.0,3250.0,1193800
2019-09-17,3122.697509765625,3300.0,3310.0,3205.0,3210.0,944200
2019-09-18,3056.458740234375,3230.0,3310.0,3200.0,3295.0,747200
2019-09-19,3113.234619140625,3290.0,3350.0,3260.0,3270.0,887600
2019-09-20,3170.01123046875,3350.0,3380.0,3280.0,3295.0,950800
2019-09-24,3174.74267578125,3355.0,3435.0,3315.0,3350.0,1082200
2019-09-25,3146.3544921875,3325.0,3345.0,3290.0,3325.0,543200
2019-09-26,3174.74267578125,3355.0,3415.0,3340.0,3390.0,666200
2019-09-27,3198.3994140625,3380.0,3390.0,3200.0,3345.0,954800
2019-09-30,3198.3994140625,3380.0,3400.0,3325.0,3330.0,698600
2019-10-01,3240.98193359375,3425.0,3430.0,3355.0,3400.0,772600
2019-10-02,3250.44384765625,3435.0,3460.0,3360.0,3380.0,591000
2019-10-03,3278.832275390625,3465.0,3495.0,3385.0,3385.0,739800
2019-10-04,3264.638671875,3450.0,3500.0,3370.0,3500.0,1280400
2019-10-07,3430.236083984375,3625.0,3630.0,3460.0,3480.0,1561200
2019-10-08,3586.37109375,3790.0,3795.0,3655.0,3685.0,1651000
2019-10-09,3524.863037109375,3725.0,3800.0,3685.0,3745.0,1489400
2019-10-10,3548.519775390625,3750.0,3775.0,3670.0,3770.0,1168600
2019-10-11,3657.341796875,3865.0,3880.0,3770.0,3785.0,1379200
2019-10-15,3690.460693359375,3900.0,3950.0,3855.0,3935.0,1139800
2019-10-16,3785.087890625,4000.0,4025.0,3865.0,3950.0,2170600
2019-10-17,3671.53515625,3880.0,3920.0,3725.0,3880.0,2143200
2019-10-18,3633.6845703125,3840.0,3885.0,3760.0,3875.0,2154000
2019-10-21,3543.788818359375,3745.0,3830.0,3745.0,3815.0,1603600
2019-10-23,3624.22216796875,3830.0,3840.0,3690.0,3770.0,1150000
2019-10-24,3709.3857421875,3920.0,3940.0,3830.0,3855.0,1231000
2019-10-25,3761.431396484375,3975.0,3980.0,3835.0,3925.0,1496600
2019-10-28,3851.327392578125,4070.0,4135.0,4015.0,4015.0,1821800
2019-10-29,3851.327392578125,4070.0,4095.0,3885.0,4000.0,2846600
2019-10-30,3931.760009765625,4155.0,4175.0,4040.0,4100.0,2065800
2019-10-31,3709.3857421875,3920.0,4195.0,3880.0,4170.0,2490800
2019-11-01,3761.431396484375,3975.0,4000.0,3790.0,3875.0,1348200
2019-11-05,3671.53515625,3880.0,4060.0,3870.0,4060.0,1524600
2019-11-06,3742.50537109375,3955.0,4000.0,3845.0,3900.0,1305200
2019-11-07,3766.162841796875,3980.0,3990.0,3860.0,3895.0,1296000
2019-11-08,3723.58056640625,3935.0,4005.0,3890.0,4000.0,885800
2019-11-11,3747.23779296875,3960.0,3990.0,3915.0,3925.0,814400
2019-11-12,3837.13330078125,4055.0,4060.0,3940.0,3940.0,1045400
2019-11-13,4012.193359375,4240.0,4255.0,4075.0,4075.0,2976200
2019-11-14,3931.760009765625,4155.0,4235.0,4145.0,4200.0,1279400
2019-11-15,4106.81982421875,4340.0,4365.0,4110.0,4155.0,1893400
2019-11-18,4296.07470703125,4540.0,4595.0,4380.0,4400.0,2536800
2019-11-19,4182.5234375,4420.0,4535.0,4385.0,4535.0,2138000
2019-11-20,4125.74560546875,4360.0,4470.0,4330.0,4370.0,1505000
2019-11-21,4097.357421875,4330.0,4360.0,4180.0,4320.0,2025200
2019-11-22,4064.23876953125,4295.0,4325.0,4190.0,4255.0,1318800
2019-11-25,4139.9404296875,4375.0,4420.0,4330.0,4385.0,1170600
2019-11-26,4333.92578125,4580.0,4630.0,4490.0,4500.0,2766800
2019-11-27,4376.5078125,4625.0,4650.0,4505.0,4615.0,1826400
2019-11-28,4404.89697265625,4655.0,4690.0,4590.0,4625.0,1286400
2019-11-29,4471.13623046875,4725.0,4805.0,4690.0,4710.0,1789000
2019-12-02,4532.64306640625,4790.0,4815.0,4700.0,4705.0,1173000
2019-12-03,4613.07568359375,4875.0,4910.0,4735.0,4745.0,1824600
2019-12-04,4570.494140625,4830.0,4900.0,4740.0,4840.0,1716200
2019-12-05,4660.38916015625,4925.0,4980.0,4840.0,4925.0,1828800
2019-12-06,4669.8525390625,4935.0,5005.0,4890.0,4935.0,1961000
2019-12-09,4532.64306640625,4790.0,4995.0,4780.0,4995.0,1571600
2019-12-10,4551.56884765625,4810.0,4850.0,4630.0,4705.0,1710400
2019-12-11,4542.10546875,4800.0,4850.0,4760.0,4785.0,897400
2019-12-12,4617.8076171875,4880.0,4945.0,4830.0,4845.0,1285800
2019-12-13,4660.38916015625,4925.0,4985.0,4870.0,4975.0,1400400
2019-12-16,4693.509765625,4960.0,5035.0,4920.0,4950.0,1385600
2019-12-17,4693.509765625,4960.0,5020.0,4860.0,5020.0,1401600
2019-12-18,4778.67236328125,5050.0,5130.0,4940.0,4970.0,2539800
2019-12-19,4825.98828125,5100.0,5130.0,5025.0,5050.0,1185600
2019-12-20,5124.06298828125,5415.0,5440.0,5145.0,5145.0,3235400
2019-12-23,5114.60009765625,5405.0,5585.0,5340.0,5535.0,2157800
2019-12-24,5232.884765625,5530.0,5555.0,5355.0,5400.0,2020000
2019-12-25,5266.00439453125,5565.0,5600.0,5485.0,5550.0,1501200
2019-12-26,5261.27197265625,5560.0,5570.0,5495.0,5525.0,2578800
2019-12-27,5418.31787109375,5710.0,5780.0,5530.0,5600.0,1887200
2019-12-30,5275.98095703125,5560.0,5690.0,5370.0,5690.0,2014500
2020-01-06,5200.06640625,5480.0,5550.0,5330.0,5360.0,1395200
2020-01-07,5162.1103515625,5440.0,5550.0,5350.0,5530.0,1331300
2020-01-08,5143.1328125,5420.0,5460.0,5220.0,5390.0,1711600
2020-01-09,5342.4052734375,5630.0,5720.0,5520.0,5590.0,2204600
2020-01-10,5456.2744140625,5750.0,5750.0,5610.0,5650.0,1453000
2020-01-14,5627.08056640625,5930.0,6010.0,5830.0,5840.0,2174200
2020-01-15,5541.677734375,5840.0,6000.0,5810.0,5920.0,1581100
2020-01-16,5446.78564453125,5740.0,5830.0,5660.0,5830.0,1455600
2020-01-17,5399.33984375,5690.0,5890.0,5650.0,5880.0,1183800
2020-01-20,5522.69921875,5820.0,5830.0,5570.0,5660.0,1017800
2020-01-21,5551.16748046875,5850.0,5920.0,5760.0,5860.0,1025000
2020-01-22,5693.50439453125,6000.0,6030.0,5770.0,5800.0,1589200
2020-01-23,5636.5693359375,5940.0,6070.0,5920.0,5960.0,1277600
2020-01-24,5712.48291015625,6020.0,6100.0,5940.0,6010.0,1338000
2020-01-27,5627.08056640625,5930.0,6020.0,5830.0,5880.0,1068200
2020-01-28,5608.1015625,5910.0,5940.0,5730.0,5800.0,1140800
2020-01-29,5513.2099609375,5810.0,6000.0,5730.0,6000.0,1332500
2020-01-30,5181.0888671875,5460.0,5880.0,5280.0,5790.0,3348100
2020-01-31,5228.53466796875,5510.0,5560.0,5350.0,5500.0,1161600
2020-02-03,5228.53466796875,5510.0,5550.0,5080.0,5110.0,1731700
2020-02-04,5133.64208984375,5410.0,5680.0,5270.0,5640.0,3094000
2020-02-05,4915.39208984375,5180.0,5550.0,5150.0,5440.0,2916700
2020-02-06,5238.0244140625,5520.0,5600.0,5200.0,5260.0,2185200
2020-02-07,5209.556640625,5490.0,5640.0,5420.0,5600.0,1277700
2020-02-10,5313.9375,5600.0,5620.0,5360.0,5400.0,1164300
2020-02-12,5503.72119140625,5800.0,5910.0,5630.0,5720.0,2359600
2020-02-13,5788.39599609375,6100.0,6200.0,5880.0,5910.0,3317100
2020-02-14,5778.90625,6090.0,6180.0,5960.0,6010.0,1457700
2020-02-17,5627.08056640625,5930.0,6070.0,5850.0,6050.0,1520600
2020-02-18,5285.4697265625,5570.0,5840.0,5510.0,5800.0,2006100
2020-02-19,5446.78564453125,5740.0,5830.0,5590.0,5810.0,1414300
2020-02-20,5342.4052734375,5630.0,5880.0,5570.0,5880.0,1637100
2020-02-21,5238.0244140625,5520.0,5680.0,5510.0,5570.0,1043400
2020-02-25,5086.19677734375,5360.0,5440.0,5150.0,5160.0,1898900
2020-02-26,5181.0888671875,5460.0,5480.0,5280.0,5400.0,1679100
2020-02-27,4915.39208984375,5180.0,5470.0,5140.0,5460.0,1805300
2020-02-28,4673.41796875,4925.0,5050.0,4800.0,4910.0,2594500
2020-03-02,5000.794921875,5270.0,5400.0,4935.0,4940.0,2291200
2020-03-03,4867.94677734375,5130.0,5500.0,5110.0,5450.0,2190700
2020-03-04,5076.7080078125,5350.0,5400.0,5040.0,5070.0,2163400
2020-03-05,5124.15380859375,5400.0,5520.0,5270.0,5500.0,1785400
2020-03-06,4981.81640625,5250.0,5440.0,5170.0,5350.0,1638000
2020-03-09,4407.720703125,4645.0,5040.0,4615.0,5000.0,2803300
2020-03-10,4739.841796875,4995.0,5010.0,4295.0,4545.0,3788700
2020-03-11,4393.48681640625,4630.0,5080.0,4615.0,4945.0,2656500
2020-03-12,4232.1708984375,4460.0,4745.0,4405.0,4500.0,3341400
2020-03-13,4137.27880859375,4360.0,4600.0,3905.0,4040.0,4062700
2020-03-16,4028.155029296875,4245.0,4690.0,4200.0,4445.0,3522000
2020-03-17,4213.19384765625,4440.0,4595.0,4060.0,4130.0,4177600
2020-03-18,4289.1064453125,4520.0,4645.0,4385.0,4500.0,3183400
2020-03-19,4094.578125,4315.0,4700.0,4210.0,4700.0,4286600
2020-03-23,4298.5947265625,4530.0,4575.0,4315.0,4385.0,2818900
2020-03-24,4659.18408203125,4910.0,4930.0,4670.0,4700.0,2791900
2020-03-25,5029.26171875,5300.0,5300.0,5120.0,5290.0,2535100
2020-03-26,4801.52197265625,5060.0,5220.0,4980.0,5100.0,2160100
2020-03-27,4848.9677734375,5110.0,5250.0,5020.0,5210.0,1788100
2020-03-30,4896.41357421875,5160.0,5170.0,4900.0,4910.0,1401700
2020-03-31,4801.52197265625,5060.0,5230.0,5010.0,5230.0,1649100
2020-04-01,4554.802734375,4800.0,5030.0,4760.0,5010.0,1513600
2020-04-02,4616.4833984375,4865.0,4935.0,4720.0,4730.0,1228300
2020-04-03,4583.271484375,4830.0,4920.0,4720.0,4875.0,1235500
2020-04-06,4792.03173828125,5050.0,5060.0,4735.0,4770.0,1454800
2020-04-07,4924.88037109375,5190.0,5280.0,5080.0,5190.0,1825300
2020-04-08,5209.556640625,5490.0,5490.0,5180.0,5190.0,2155900
2020-04-09,5114.66552734375,5390.0,5570.0,5290.0,5500.0,1660200
2020-04-10,5010.28466796875,5280.0,5420.0,5210.0,5390.0,924400
2020-04-13,4924.88037109375,5190.0,5340.0,5170.0,5290.0,872200
2020-04-14,5247.513671875,5530.0,5560.0,5280.0,5280.0,1877300
2020-04-15,5370.873046875,5660.0,5760.0,5550.0,5590.0,1980600
2020-04-16,5465.76416015625,5760.0,5770.0,5510.0,5520.0,1484600
2020-04-17,5759.92919921875,6070.0,6100.0,5920.0,5940.0,2427100
2020-04-20,5883.2880859375,6200.0,6270.0,6050.0,6070.0,1871400
2020-04-21,5750.43896484375,6060.0,6210.0,6000.0,6110.0,1382500
2020-04-22,5816.86376953125,6130.0,6140.0,5850.0,5960.0,1676900
2020-04-23,5778.90625,6090.0,6250.0,6040.0,6240.0,1496800
2020-04-24,5693.50439453125,6000.0,6140.0,5960.0,6020.0,1115200
2020-04-27,5826.35302734375,6140.0,6220.0,6040.0,6100.0,1259300
2020-04-28,5949.71240234375,6270.0,6290.0,6150.0,6200.0,1606300
2020-04-30,6841.6943359375,7210.0,7270.0,6610.0,6640.0,5018400
2020-05-01,6765.78076171875,7130.0,7320.0,7010.0,7050.0,2412100
2020-05-07,7116.8798828125,7500.0,7500.0,7180.0,7280.0,2146800
2020-05-08,7278.1962890625,7670.0,7790.0,7570.0,7600.0,2109800
2020-05-11,7221.26171875,7610.0,7760.0,7360.0,7740.0,1737100
2020-05-12,7382.5771484375,7780.0,7900.0,7650.0,7720.0,1637900
2020-05-13,7268.70751953125,7660.0,7680.0,7320.0,7570.0,2806600
2020-05-14,7116.8798828125,7500.0,7640.0,7430.0,7510.0,1419800
2020-05-15,7259.2177734375,7650.0,7730.0,7540.0,7640.0,1507400
2020-05-18,7145.34765625,7530.0,7590.0,7410.0,7500.0,1259500
2020-05-19,7306.6640625,7700.0,7730.0,7500.0,7700.0,1673700
2020-05-20,7790.61181640625,8210.0,8260.0,7740.0,7750.0,2512700
2020-05-21,7790.61181640625,8210.0,8380.0,8110.0,8300.0,1991900
2020-05-22,7932.94873046875,8360.0,8390.0,8120.0,8150.0,1584800
2020-05-25,8274.5576171875,8720.0,8850.0,8540.0,8610.0,2158300
2020-05-26,8606.681640625,9070.0,9080.0,8760.0,8810.0,2402700
2020-05-27,8340.9833984375,8790.0,8940.0,8620.0,8940.0,3089800
2020-05-28,8113.24462890625,8550.0,8880.0,8210.0,8870.0,3585400
2020-05-29,8397.9189453125,8850.0,8850.0,8380.0,8410.0,7004000
2020-06-01,8692.083984375,9160.0,9330.0,8890.0,8930.0,3074100
2020-06-02,8777.486328125,9250.0,9280.0,8910.0,9030.0,2529000
2020-06-03,8853.3994140625,9330.0,9500.0,9100.0,9440.0,2380400
2020-06-04,8872.37890625,9350.0,9410.0,9210.0,9400.0,1899500
2020-06-05,8967.26953125,9450.0,9460.0,9270.0,9320.0,1557400
2020-06-08,9166.54296875,9660.0,9920.0,9520.0,9660.0,2664700
2020-06-09,8862.8876953125,9340.0,9570.0,9150.0,9570.0,2834200
2020-06-10,9195.009765625,9690.0,9790.0,9330.0,9340.0,2536700
2020-06-11,9185.5224609375,9680.0,9940.0,9630.0,9800.0,2912900
2020-06-12,9270.921875,9770.0,9890.0,9290.0,9300.0,3331200
2020-06-15,8872.37890625,9350.0,9890.0,9350.0,9770.0,2987400
2020-06-16,9783.337890625,10310.0,10360.0,9680.0,9760.0,5107200
2020-06-17,9963.6328125,10500.0,10730.0,10350.0,10420.0,3112600
2020-06-18,9954.14453125,10490.0,10640.0,10280.0,10510.0,2277100
2020-06-19,9802.3154296875,10330.0,10700.0,10310.0,10630.0,2912900
2020-06-22,9916.185546875,10450.0,10500.0,10220.0,10300.0,1434200
2020-06-23,9840.2724609375,10370.0,10590.0,10220.0,10570.0,1641400
2020-06-24,9916.185546875,10450.0,10620.0,10310.0,10410.0,1459000
2020-06-25,9944.6533203125,10480.0,10550.0,10350.0,10410.0,1119800
2020-06-26,9935.1650390625,10470.0,10560.0,10330.0,10500.0,1248800
2020-06-29,10217.72265625,10740.0,10950.0,10380.0,10380.0,2910300
2020-06-30,9665.9267578125,10160.0,10840.0,10080.0,10800.0,4254200
2020-07-01,9894.255859375,10400.0,10640.0,10210.0,10220.0,2620600
2020-07-02,9656.4140625,10150.0,10510.0,9940.0,10500.0,2851500
2020-07-03,9818.146484375,10320.0,10320.0,9810.0,10000.0,2393200
2020-07-06,9970.365234375,10480.0,10540.0,10230.0,10300.0,1806700
2020-07-07,10655.3525390625,11200.0,11200.0,10600.0,10660.0,3821600
2020-07-08,10598.26953125,11140.0,11260.0,10980.0,11190.0,2195000
2020-07-09,10864.6533203125,11420.0,11590.0,11080.0,11240.0,2752000
2020-07-10,10950.27734375,11510.0,11750.0,11460.0,11520.0,2210400
2020-07-13,10988.3330078125,11550.0,11640.0,11200.0,11630.0,2422900
2020-07-14,10788.544921875,11340.0,11540.0,11150.0,11300.0,2205600
2020-07-15,10360.4267578125,10890.0,11200.0,10820.0,11160.0,2876900
2020-07-16,9742.0361328125,10240.0,10540.0,10170.0,10510.0,3114200
2020-07-17,9751.5517578125,10250.0,10520.0,9970.0,10010.0,2392500
2020-07-20,9485.1669921875,9970.0,10250.0,9920.0,10160.0,2413500
2020-07-21,9865.7138671875,10370.0,10410.0,10060.0,10240.0,2167800
2020-07-22,9713.4970703125,10210.0,10220.0,9930.0,10120.0,1853900
2020-07-27,9285.37890625,9760.0,9870.0,9580.0,9830.0,2876100
2020-07-28,9323.4326171875,9800.0,10010.0,9750.0,9900.0,1956100
2020-07-29,9133.158203125,9600.0,9850.0,9510.0,9670.0,1861300
2020-07-30,9009.4814453125,9470.0,9690.0,9390.0,9640.0,1621200
2020-07-31,8752.6103515625,9200.0,9460.0,9090.0,9350.0,2513900
2020-08-03,8885.802734375,9340.0,9400.0,9020.0,9140.0,1791700
2020-08-04,8647.958984375,9090.0,9540.0,9040.0,9510.0,2215100
2020-08-05,8952.3974609375,9410.0,9420.0,9020.0,9150.0,2429100
2020-08-06,8724.0703125,9170.0,9240.0,8620.0,8970.0,6350000
2020-08-07,7782.212890625,8180.0,8790.0,8060.0,8770.0,5663200
2020-08-11,7896.376953125,8300.0,8570.0,7810.0,7880.0,3334600
2020-08-12,8058.1083984375,8470.0,8570.0,8170.0,8220.0,2559500
2020-08-13,8600.392578125,9040.0,9060.0,8700.0,8700.0,3757800
2020-08-14,8571.8515625,9010.0,9230.0,8930.0,9110.0,2196500
2020-08-17,8267.412109375,8690.0,9030.0,8650.0,8940.0,1907200
2020-08-18,8552.82421875,8990.0,9000.0,8710.0,8830.0,1871700
2020-08-19,8400.60546875,8830.0,9040.0,8820.0,9020.0,1459900
2020-08-20,8048.59814453125,8460.0,8770.0,8400.0,8770.0,1988100
2020-08-21,8124.7080078125,8540.0,8660.0,8390.0,8410.0,1698700
2020-08-24,8286.4375,8710.0,8730.0,8390.0,8400.0,1468800
2020-08-25,8086.6513671875,8500.0,8820.0,8490.0,8790.0,1505500
2020-08-26,8096.1650390625,8510.0,8660.0,8400.0,8530.0,1429400
2020-08-27,7715.61767578125,8110.0,8370.0,7840.0,8330.0,4297300
2020-08-28,7468.26123046875,7850.0,8060.0,7750.0,7930.0,3062600
2020-08-31,7610.9658203125,8000.0,8140.0,7930.0,8000.0,1645500
2020-09-01,7534.857421875,7920.0,8060.0,7850.0,8000.0,1497800
2020-09-02,7591.9384765625,7980.0,8080.0,7910.0,8070.0,1527500
2020-09-03,7658.53466796875,8050.0,8160.0,7890.0,8110.0,1619300
2020-09-04,7363.609375,7740.0,7960.0,7650.0,7750.0,1968500
2020-09-07,7316.041015625,7690.0,7820.0,7530.0,7630.0,1449000
2020-09-08,7629.994140625,8020.0,8030.0,7550.0,7770.0,2147200
2020-09-09,7439.7197265625,7820.0,7930.0,7740.0,7840.0,1649200
2020-09-10,7411.177734375,7790.0,8030.0,7780.0,7950.0,1701600
2020-09-11,7468.26123046875,7850.0,7850.0,7690.0,7850.0,1079900
2020-09-14,7477.77490234375,7860.0,7900.0,7710.0,7850.0,1070400
2020-09-15,7886.86376953125,8290.0,8300.0,7860.0,7860.0,2301900
2020-09-16,8505.2548828125,8940.0,8970.0,8400.0,8490.0,3693700
2020-09-17,8219.8447265625,8640.0,8880.0,8490.0,8850.0,3136000
2020-09-18,8010.54150390625,8420.0,8540.0,8300.0,8500.0,2472600
2020-09-23,8172.2763671875,8590.0,8650.0,8450.0,8600.0,1483000
2020-09-24,8039.083984375,8450.0,8590.0,8360.0,8480.0,1429500
2020-09-25,8172.2763671875,8590.0,8680.0,8470.0,8580.0,1281200
2020-09-28,7991.515625,8400.0,8690.0,8290.0,8690.0,1668600
2020-09-29,8229.35546875,8650.0,8690.0,8390.0,8420.0,1428800
2020-09-30,8191.3037109375,8610.0,8790.0,8570.0,8670.0,1525500
2020-10-02,8238.87109375,8660.0,8870.0,8620.0,8800.0,1984100
2020-10-05,8191.3037109375,8610.0,8720.0,8490.0,8690.0,1144600
2020-10-06,8391.08984375,8820.0,8900.0,8630.0,8690.0,1840200
2020-10-07,8438.6611328125,8870.0,8890.0,8690.0,8740.0,1352600
2020-10-08,8990.4541015625,9450.0,9500.0,8930.0,8930.0,3606600
2020-10-09,8885.802734375,9340.0,9600.0,9170.0,9530.0,2699600
2020-10-12,9199.75390625,9670.0,9690.0,9480.0,9560.0,2355700
2020-10-13,9190.2421875,9660.0,9830.0,9540.0,9760.0,1766600
2020-10-14,9199.75390625,9670.0,9910.0,9670.0,9780.0,2741700
2020-10-15,9085.58984375,9550.0,9720.0,9420.0,9490.0,1646400
2020-10-16,8819.2080078125,9270.0,9580.0,9210.0,9460.0,1680700
2020-10-19,9057.0498046875,9520.0,9530.0,9220.0,9220.0,1260900
2020-10-20,8971.4248046875,9430.0,9710.0,9370.0,9510.0,1380200
2020-10-21,8904.8310546875,9360.0,9490.0,9280.0,9470.0,1078100
2020-10-22,8733.583984375,9180.0,9340.0,9030.0,9340.0,1402900
2020-10-23,8419.630859375,8850.0,9090.0,8690.0,9060.0,1915900
2020-10-26,8295.9521484375,8720.0,9000.0,8670.0,8950.0,1202600
2020-10-27,8248.3828125,8670.0,8670.0,8360.0,8490.0,1382400
2020-10-28,8581.3642578125,9020.0,9050.0,8680.0,8890.0,1577900
2020-10-29,8666.986328125,9110.0,9160.0,8920.0,8960.0,1137100
2020-10-30,8600.392578125,9040.0,9350.0,9000.0,9250.0,1873300
2020-11-02,8505.2548828125,8940.0,9320.0,8640.0,9320.0,2457800
2020-11-04,8666.986328125,9110.0,9260.0,8890.0,9010.0,1616000
2020-11-05,9199.75390625,9670.0,9700.0,9250.0,9250.0,2887000
2020-11-06,9047.5361328125,9510.0,9750.0,9370.0,9740.0,1839400
2020-11-09,9466.140625,9950.0,10000.0,9610.0,9660.0,2328300
2020-11-10,8828.720703125,9280.0,9730.0,9250.0,9700.0,2447200
2020-11-11,9171.2138671875,9640.0,9670.0,8990.0,9170.0,1821800
2020-11-12,9304.40625,9780.0,9890.0,9660.0,9800.0,1416800
2020-11-13,9209.2705078125,9680.0,9840.0,9590.0,9760.0,1080800
2020-11-16,9618.359375,10110.0,10160.0,9720.0,9780.0,2010000
2020-11-17,9589.8173828125,10080.0,10270.0,9920.0,10190.0,1542000
2020-11-18,9542.2490234375,10030.0,10070.0,9890.0,9950.0,1105900
2020-11-19,9380.5146484375,9860.0,9950.0,9680.0,9930.0,1173400
2020-11-20,9694.4677734375,10190.0,10210.0,9820.0,9830.0,1492000
2020-11-24,9884.7421875,10390.0,10550.0,10330.0,10390.0,1703500
2020-11-25,9684.955078125,10180.0,10470.0,10150.0,10420.0,1507800
2020-11-26,10008.419921875,10520.0,10540.0,10240.0,10250.0,1422700
